,STND_YMD,PRD_CD,NET_PRD_SAL_AMT,SAL_UTPR,vgn_bgn_dttm,vgn_end_dttm,group,post
335,2020-05-25,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
336,2020-05-28,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
337,2020-05-29,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
338,2020-05-31,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
339,2020-06-02,110651228,195750.0,270000.0,2021-05-06,2023-05-05,1,0
340,2020-06-05,110651228,463050.0,675000.0,2021-05-06,2023-05-05,1,0
341,2020-06-06,110651228,179550.0,270000.0,2021-05-06,2023-05-05,1,0
342,2020-06-07,110651228,317970.0,540000.0,2021-05-06,2023-05-05,1,0
343,2020-06-09,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,0
344,2020-06-11,110651228,378000.0,540000.0,2021-05-06,2023-05-05,1,0
345,2020-06-12,110651228,283500.0,405000.0,2021-05-06,2023-05-05,1,0
346,2020-06-13,110651228,472500.0,675000.0,2021-05-06,2023-05-05,1,0
347,2020-06-14,110651228,283500.0,405000.0,2021-05-06,2023-05-05,1,0
348,2020-06-15,110651228,189000.0,270000.0,2021-05-06,2023-05-05,1,0
349,2020-06-16,110651228,351000.0,540000.0,2021-05-06,2023-05-05,1,0
350,2020-06-17,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,0
351,2020-06-19,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,0
352,2020-06-20,110651228,283500.0,405000.0,2021-05-06,2023-05-05,1,0
353,2020-06-22,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,0
354,2020-06-25,110651228,189000.0,270000.0,2021-05-06,2023-05-05,1,0
355,2020-06-26,110651228,162000.0,270000.0,2021-05-06,2023-05-05,1,0
356,2020-06-28,110651228,247500.0,405000.0,2021-05-06,2023-05-05,1,0
357,2020-06-29,110651228,344205.0,540000.0,2021-05-06,2023-05-05,1,0
358,2020-06-30,110651228,283500.0,405000.0,2021-05-06,2023-05-05,1,0
359,2020-07-01,110651228,661500.0,675000.0,2021-05-06,2023-05-05,1,0
360,2020-07-02,110651228,472500.0,405000.0,2021-05-06,2023-05-05,1,0
361,2020-07-03,110651228,360000.0,405000.0,2021-05-06,2023-05-05,1,0
362,2020-07-04,110651228,162000.0,270000.0,2021-05-06,2023-05-05,1,0
363,2020-07-05,110651228,189000.0,270000.0,2021-05-06,2023-05-05,1,0
364,2020-07-06,110651228,243000.0,405000.0,2021-05-06,2023-05-05,1,0
365,2020-07-07,110651228,567000.0,540000.0,2021-05-06,2023-05-05,1,0
366,2020-07-08,110651228,189000.0,270000.0,2021-05-06,2023-05-05,1,0
367,2020-07-09,110651228,265500.0,405000.0,2021-05-06,2023-05-05,1,0
368,2020-07-10,110651228,283500.0,405000.0,2021-05-06,2023-05-05,1,0
369,2020-07-11,110651228,73503.0,135000.0,2021-05-06,2023-05-05,1,0
370,2020-07-12,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,0
371,2020-07-15,110651228,181260.0,270000.0,2021-05-06,2023-05-05,1,0
372,2020-07-16,110651228,567000.0,405000.0,2021-05-06,2023-05-05,1,0
373,2020-07-17,110651228,189000.0,270000.0,2021-05-06,2023-05-05,1,0
374,2020-07-18,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,0
375,2020-07-20,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,0
376,2020-07-21,110651228,189000.0,270000.0,2021-05-06,2023-05-05,1,0
377,2020-07-22,110651228,189000.0,135000.0,2021-05-06,2023-05-05,1,0
378,2020-07-24,110651228,463176.0,540000.0,2021-05-06,2023-05-05,1,0
379,2020-07-26,110651228,189000.0,135000.0,2021-05-06,2023-05-05,1,0
380,2020-07-29,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,0
381,2020-07-30,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,0
382,2020-08-02,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
383,2020-08-09,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
384,2020-08-13,110651228,267300.0,405000.0,2021-05-06,2023-05-05,1,0
385,2020-08-14,110651228,1134000.0,1620000.0,2021-05-06,2023-05-05,1,0
386,2020-08-15,110651228,661500.0,945000.0,2021-05-06,2023-05-05,1,0
387,2020-08-20,110651228,229500.0,270000.0,2021-05-06,2023-05-05,1,0
388,2020-08-22,110651228,202500.0,270000.0,2021-05-06,2023-05-05,1,0
389,2020-08-24,110651228,270000.0,270000.0,2021-05-06,2023-05-05,1,0
390,2020-08-25,110651228,270000.0,135000.0,2021-05-06,2023-05-05,1,0
391,2020-08-27,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
392,2020-08-29,110651228,270000.0,135000.0,2021-05-06,2023-05-05,1,0
393,2020-09-01,110651228,5165901.0,6345000.0,2021-05-06,2023-05-05,1,0
394,2020-09-02,110651228,2054142.0,3240000.0,2021-05-06,2023-05-05,1,0
395,2020-09-03,110651228,1447893.0,1755000.0,2021-05-06,2023-05-05,1,0
396,2020-09-04,110651228,1530000.0,2025000.0,2021-05-06,2023-05-05,1,0
397,2020-09-05,110651228,1754289.0,2565000.0,2021-05-06,2023-05-05,1,0
398,2020-09-06,110651228,1827819.0,2430000.0,2021-05-06,2023-05-05,1,0
399,2020-09-07,110651228,1473336.0,1890000.0,2021-05-06,2023-05-05,1,0
400,2020-09-08,110651228,1075230.0,1350000.0,2021-05-06,2023-05-05,1,0
401,2020-09-09,110651228,885690.0,1485000.0,2021-05-06,2023-05-05,1,0
402,2020-09-10,110651228,1535121.0,1755000.0,2021-05-06,2023-05-05,1,0
403,2020-09-11,110651228,801000.0,1215000.0,2021-05-06,2023-05-05,1,0
404,2020-09-12,110651228,742500.0,1080000.0,2021-05-06,2023-05-05,1,0
405,2020-09-13,110651228,945000.0,1080000.0,2021-05-06,2023-05-05,1,0
406,2020-09-14,110651228,1147500.0,1620000.0,2021-05-06,2023-05-05,1,0
407,2020-09-15,110651228,1350000.0,1890000.0,2021-05-06,2023-05-05,1,0
408,2020-09-16,110651228,1239750.0,1890000.0,2021-05-06,2023-05-05,1,0
409,2020-09-17,110651228,3027546.0,4455000.0,2021-05-06,2023-05-05,1,0
410,2020-09-18,110651228,1078767.0,1485000.0,2021-05-06,2023-05-05,1,0
411,2020-09-19,110651228,1464750.0,2025000.0,2021-05-06,2023-05-05,1,0
412,2020-09-20,110651228,535500.0,945000.0,2021-05-06,2023-05-05,1,0
413,2020-09-21,110651228,715500.0,945000.0,2021-05-06,2023-05-05,1,0
414,2020-09-22,110651228,466578.0,540000.0,2021-05-06,2023-05-05,1,0
415,2020-09-23,110651228,202500.0,405000.0,2021-05-06,2023-05-05,1,0
416,2020-09-24,110651228,1206567.0,1485000.0,2021-05-06,2023-05-05,1,0
417,2020-09-25,110651228,540000.0,1080000.0,2021-05-06,2023-05-05,1,0
418,2020-09-26,110651228,756000.0,945000.0,2021-05-06,2023-05-05,1,0
419,2020-09-27,110651228,135000.0,270000.0,2021-05-06,2023-05-05,1,0
420,2020-09-28,110651228,531936.0,810000.0,2021-05-06,2023-05-05,1,0
421,2020-09-29,110651228,507654.0,945000.0,2021-05-06,2023-05-05,1,0
422,2020-09-30,110651228,1101492.0,1620000.0,2021-05-06,2023-05-05,1,0
423,2020-10-01,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
424,2020-10-05,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
425,2020-10-06,110651228,540000.0,270000.0,2021-05-06,2023-05-05,1,0
426,2020-10-13,110651228,270000.0,270000.0,2021-05-06,2023-05-05,1,0
427,2020-10-14,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
428,2020-10-15,110651228,216000.0,270000.0,2021-05-06,2023-05-05,1,0
429,2020-10-16,110651228,417708.0,405000.0,2021-05-06,2023-05-05,1,0
430,2020-10-17,110651228,324000.0,405000.0,2021-05-06,2023-05-05,1,0
431,2020-10-19,110651228,103500.0,135000.0,2021-05-06,2023-05-05,1,0
432,2020-10-26,110651228,74340.0,135000.0,2021-05-06,2023-05-05,1,0
433,2020-10-27,110651228,270000.0,270000.0,2021-05-06,2023-05-05,1,0
434,2020-10-28,110651228,434556.0,405000.0,2021-05-06,2023-05-05,1,0
435,2020-10-29,110651228,176067.0,270000.0,2021-05-06,2023-05-05,1,0
436,2020-10-30,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
437,2020-10-31,110651228,472500.0,540000.0,2021-05-06,2023-05-05,1,0
438,2020-11-01,110651228,987444.0,1080000.0,2021-05-06,2023-05-05,1,0
439,2020-11-02,110651228,337500.0,540000.0,2021-05-06,2023-05-05,1,0
440,2020-11-03,110651228,202500.0,270000.0,2021-05-06,2023-05-05,1,0
441,2020-11-04,110651228,330570.0,540000.0,2021-05-06,2023-05-05,1,0
442,2020-11-05,110651228,202500.0,270000.0,2021-05-06,2023-05-05,1,0
443,2020-11-06,110651228,877500.0,405000.0,2021-05-06,2023-05-05,1,0
444,2020-11-07,110651228,399249.0,405000.0,2021-05-06,2023-05-05,1,0
445,2020-11-08,110651228,229500.0,405000.0,2021-05-06,2023-05-05,1,0
446,2020-11-10,110651228,266211.0,405000.0,2021-05-06,2023-05-05,1,0
447,2020-11-11,110651228,337500.0,540000.0,2021-05-06,2023-05-05,1,0
448,2020-11-12,110651228,324000.0,405000.0,2021-05-06,2023-05-05,1,0
449,2020-11-14,110651228,337500.0,405000.0,2021-05-06,2023-05-05,1,0
450,2020-11-15,110651228,202500.0,270000.0,2021-05-06,2023-05-05,1,0
451,2020-11-16,110651228,337500.0,540000.0,2021-05-06,2023-05-05,1,0
452,2020-11-17,110651228,270000.0,270000.0,2021-05-06,2023-05-05,1,0
453,2020-11-18,110651228,67500.0,135000.0,2021-05-06,2023-05-05,1,0
454,2020-11-19,110651228,540000.0,540000.0,2021-05-06,2023-05-05,1,0
455,2020-11-20,110651228,67500.0,135000.0,2021-05-06,2023-05-05,1,0
456,2020-11-21,110651228,337500.0,405000.0,2021-05-06,2023-05-05,1,0
457,2020-11-23,110651228,202500.0,270000.0,2021-05-06,2023-05-05,1,0
458,2020-11-24,110651228,337500.0,540000.0,2021-05-06,2023-05-05,1,0
459,2020-11-25,110651228,877500.0,675000.0,2021-05-06,2023-05-05,1,0
460,2020-11-26,110651228,472500.0,405000.0,2021-05-06,2023-05-05,1,0
461,2020-11-27,110651228,598851.0,675000.0,2021-05-06,2023-05-05,1,0
462,2020-11-28,110651228,540000.0,675000.0,2021-05-06,2023-05-05,1,0
463,2020-11-29,110651228,796500.0,1080000.0,2021-05-06,2023-05-05,1,0
464,2020-11-30,110651228,735588.0,1215000.0,2021-05-06,2023-05-05,1,0
465,2020-12-05,110651228,67500.0,135000.0,2021-05-06,2023-05-05,1,0
466,2020-12-07,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
467,2020-12-16,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
468,2020-12-18,110651228,189000.0,270000.0,2021-05-06,2023-05-05,1,0
469,2020-12-22,110651228,270000.0,405000.0,2021-05-06,2023-05-05,1,0
470,2020-12-23,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,0
471,2020-12-26,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,0
472,2020-12-28,110651228,67500.0,135000.0,2021-05-06,2023-05-05,1,0
473,2020-12-29,110651228,189000.0,270000.0,2021-05-06,2023-05-05,1,0
474,2021-01-04,110651228,229500.0,270000.0,2021-05-06,2023-05-05,1,0
475,2021-01-06,110651228,270000.0,135000.0,2021-05-06,2023-05-05,1,0
476,2021-01-07,110651228,189000.0,270000.0,2021-05-06,2023-05-05,1,0
477,2021-01-08,110651228,472500.0,270000.0,2021-05-06,2023-05-05,1,0
478,2021-01-09,110651228,607500.0,540000.0,2021-05-06,2023-05-05,1,0
479,2021-01-10,110651228,469125.0,675000.0,2021-05-06,2023-05-05,1,0
480,2021-01-11,110651228,194985.0,405000.0,2021-05-06,2023-05-05,1,0
481,2021-01-12,110651228,378000.0,405000.0,2021-05-06,2023-05-05,1,0
482,2021-01-13,110651228,270000.0,405000.0,2021-05-06,2023-05-05,1,0
483,2021-01-14,110651228,270000.0,405000.0,2021-05-06,2023-05-05,1,0
484,2021-01-15,110651228,332505.0,540000.0,2021-05-06,2023-05-05,1,0
485,2021-01-16,110651228,114525.0,270000.0,2021-05-06,2023-05-05,1,0
486,2021-01-17,110651228,253116.0,270000.0,2021-05-06,2023-05-05,1,0
487,2021-01-18,110651228,1012500.0,810000.0,2021-05-06,2023-05-05,1,0
488,2021-01-19,110651228,67500.0,135000.0,2021-05-06,2023-05-05,1,0
489,2021-01-20,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
490,2021-01-21,110651228,486000.0,675000.0,2021-05-06,2023-05-05,1,0
491,2021-01-23,110651228,661500.0,810000.0,2021-05-06,2023-05-05,1,0
492,2021-01-24,110651228,534789.0,675000.0,2021-05-06,2023-05-05,1,0
493,2021-01-25,110651228,2695023.0,3105000.0,2021-05-06,2023-05-05,1,0
494,2021-01-26,110651228,594000.0,1485000.0,2021-05-06,2023-05-05,1,0
495,2021-01-27,110651228,1071666.0,2160000.0,2021-05-06,2023-05-05,1,0
496,2021-01-28,110651228,513000.0,810000.0,2021-05-06,2023-05-05,1,0
497,2021-01-29,110651228,427293.0,945000.0,2021-05-06,2023-05-05,1,0
498,2021-01-30,110651228,256500.0,675000.0,2021-05-06,2023-05-05,1,0
499,2021-01-31,110651228,1915272.0,2970000.0,2021-05-06,2023-05-05,1,0
500,2021-02-01,110651228,858915.0,1755000.0,2021-05-06,2023-05-05,1,0
501,2021-02-02,110651228,1043568.0,675000.0,2021-05-06,2023-05-05,1,0
502,2021-02-03,110651228,636651.0,1620000.0,2021-05-06,2023-05-05,1,0
503,2021-02-04,110651228,216000.0,405000.0,2021-05-06,2023-05-05,1,0
504,2021-02-05,110651228,999000.0,1350000.0,2021-05-06,2023-05-05,1,0
505,2021-02-06,110651228,540000.0,810000.0,2021-05-06,2023-05-05,1,0
506,2021-02-07,110651228,1528722.0,2295000.0,2021-05-06,2023-05-05,1,0
507,2021-02-08,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
508,2021-02-11,110651228,121518.0,135000.0,2021-05-06,2023-05-05,1,0
509,2021-02-12,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
510,2021-02-13,110651228,189000.0,135000.0,2021-05-06,2023-05-05,1,0
511,2021-02-16,110651228,540000.0,540000.0,2021-05-06,2023-05-05,1,0
512,2021-02-19,110651228,48348.0,135000.0,2021-05-06,2023-05-05,1,0
513,2021-02-20,110651228,270000.0,135000.0,2021-05-06,2023-05-05,1,0
514,2021-02-21,110651228,118080.0,135000.0,2021-05-06,2023-05-05,1,0
515,2021-02-27,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
516,2021-03-01,110651228,270000.0,135000.0,2021-05-06,2023-05-05,1,0
517,2021-03-03,110651228,540000.0,405000.0,2021-05-06,2023-05-05,1,0
518,2021-03-05,110651228,122733.0,135000.0,2021-05-06,2023-05-05,1,0
519,2021-03-08,110651228,540000.0,270000.0,2021-05-06,2023-05-05,1,0
520,2021-03-10,110651228,531000.0,810000.0,2021-05-06,2023-05-05,1,0
521,2021-03-11,110651228,409500.0,675000.0,2021-05-06,2023-05-05,1,0
522,2021-03-12,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,0
523,2021-03-13,110651228,418500.0,675000.0,2021-05-06,2023-05-05,1,0
524,2021-03-16,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
525,2021-03-17,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
526,2021-03-18,110651228,189000.0,135000.0,2021-05-06,2023-05-05,1,0
527,2021-03-21,110651228,270000.0,135000.0,2021-05-06,2023-05-05,1,0
528,2021-03-27,110651228,243000.0,270000.0,2021-05-06,2023-05-05,1,0
529,2021-03-28,110651228,256500.0,270000.0,2021-05-06,2023-05-05,1,0
530,2021-03-31,110651228,270000.0,135000.0,2021-05-06,2023-05-05,1,0
531,2021-04-02,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
532,2021-04-04,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
533,2021-04-05,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
534,2021-04-06,110651228,229500.0,270000.0,2021-05-06,2023-05-05,1,0
535,2021-04-07,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,0
536,2021-04-11,110651228,108000.0,135000.0,2021-05-06,2023-05-05,1,0
537,2021-04-16,110651228,108000.0,135000.0,2021-05-06,2023-05-05,1,0
538,2021-04-18,110651228,108000.0,135000.0,2021-05-06,2023-05-05,1,0
539,2021-04-19,110651228,310500.0,405000.0,2021-05-06,2023-05-05,1,0
540,2021-04-24,110651228,108000.0,135000.0,2021-05-06,2023-05-05,1,0
541,2021-04-25,110651228,108000.0,135000.0,2021-05-06,2023-05-05,1,0
542,2021-04-26,110651228,108000.0,135000.0,2021-05-06,2023-05-05,1,0
543,2021-04-27,110651228,324000.0,405000.0,2021-05-06,2023-05-05,1,0
544,2021-04-29,110651228,312471.0,405000.0,2021-05-06,2023-05-05,1,0
545,2021-04-30,110651228,600750.0,1215000.0,2021-05-06,2023-05-05,1,0
546,2021-05-01,110651228,1005750.0,2025000.0,2021-05-06,2023-05-05,1,0
547,2021-05-02,110651228,1147500.0,2025000.0,2021-05-06,2023-05-05,1,0
548,2021-05-03,110651228,1119735.0,1890000.0,2021-05-06,2023-05-05,1,0
549,2021-05-04,110651228,810000.0,1620000.0,2021-05-06,2023-05-05,1,0
550,2021-05-05,110651228,1417500.0,2025000.0,2021-05-06,2023-05-05,1,0
551,2021-05-06,110651228,1201500.0,2025000.0,2021-05-06,2023-05-05,1,1
552,2021-05-07,110651228,1127250.0,2160000.0,2021-05-06,2023-05-05,1,1
553,2021-05-08,110651228,675000.0,1350000.0,2021-05-06,2023-05-05,1,1
554,2021-05-09,110651228,3354750.0,6075000.0,2021-05-06,2023-05-05,1,1
555,2021-05-10,110651228,202500.0,270000.0,2021-05-06,2023-05-05,1,1
556,2021-05-15,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,1
557,2021-05-19,110651228,405000.0,135000.0,2021-05-06,2023-05-05,1,1
558,2021-05-20,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,1
559,2021-05-23,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,1
560,2021-05-27,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,1
561,2021-05-31,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,1
562,2021-06-01,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,1
563,2021-06-03,110651228,270000.0,270000.0,2021-05-06,2023-05-05,1,1
564,2021-06-04,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
565,2021-06-09,110651228,283500.0,270000.0,2021-05-06,2023-05-05,1,1
566,2021-06-11,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
567,2021-06-12,110651228,378000.0,270000.0,2021-05-06,2023-05-05,1,1
568,2021-06-14,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
569,2021-06-15,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
570,2021-06-16,110651228,378000.0,540000.0,2021-05-06,2023-05-05,1,1
571,2021-06-17,110651228,189000.0,270000.0,2021-05-06,2023-05-05,1,1
572,2021-06-18,110651228,567000.0,540000.0,2021-05-06,2023-05-05,1,1
573,2021-06-19,110651228,189000.0,270000.0,2021-05-06,2023-05-05,1,1
574,2021-06-23,110651228,255150.0,135000.0,2021-05-06,2023-05-05,1,1
575,2021-06-24,110651228,661500.0,270000.0,2021-05-06,2023-05-05,1,1
576,2021-06-27,110651228,814050.0,540000.0,2021-05-06,2023-05-05,1,1
577,2021-06-28,110651228,453600.0,270000.0,2021-05-06,2023-05-05,1,1
578,2021-06-29,110651228,162000.0,270000.0,2021-05-06,2023-05-05,1,1
579,2021-06-30,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
580,2021-07-01,110651228,945000.0,1080000.0,2021-05-06,2023-05-05,1,1
581,2021-07-02,110651228,189000.0,270000.0,2021-05-06,2023-05-05,1,1
582,2021-07-03,110651228,160650.0,270000.0,2021-05-06,2023-05-05,1,1
583,2021-07-04,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
584,2021-07-05,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
585,2021-07-06,110651228,143100.0,270000.0,2021-05-06,2023-05-05,1,1
586,2021-07-07,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
587,2021-07-08,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
588,2021-07-09,110651228,85059.0,135000.0,2021-05-06,2023-05-05,1,1
589,2021-07-10,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
590,2021-07-11,110651228,567000.0,405000.0,2021-05-06,2023-05-05,1,1
591,2021-07-12,110651228,85050.0,135000.0,2021-05-06,2023-05-05,1,1
592,2021-07-13,110651228,162000.0,270000.0,2021-05-06,2023-05-05,1,1
593,2021-07-14,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
594,2021-07-15,110651228,530550.0,405000.0,2021-05-06,2023-05-05,1,1
595,2021-07-16,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
596,2021-07-17,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
597,2021-07-18,110651228,274059.0,405000.0,2021-05-06,2023-05-05,1,1
598,2021-07-20,110651228,189000.0,135000.0,2021-05-06,2023-05-05,1,1
599,2021-07-23,110651228,324000.0,270000.0,2021-05-06,2023-05-05,1,1
600,2021-07-24,110651228,205200.0,270000.0,2021-05-06,2023-05-05,1,1
601,2021-07-26,110651228,108000.0,135000.0,2021-05-06,2023-05-05,1,1
602,2021-07-27,110651228,97200.0,135000.0,2021-05-06,2023-05-05,1,1
603,2021-07-28,110651228,1404000.0,1755000.0,2021-05-06,2023-05-05,1,1
604,2021-07-29,110651228,1680876.0,3510000.0,2021-05-06,2023-05-05,1,1
605,2021-07-30,110651228,2048643.0,4050000.0,2021-05-06,2023-05-05,1,1
606,2021-07-31,110651228,1248750.0,2025000.0,2021-05-06,2023-05-05,1,1
607,2021-08-01,110651228,625851.0,405000.0,2021-05-06,2023-05-05,1,1
608,2021-08-06,110651228,135000.0,135000.0,2021-05-06,2023-05-05,1,1
609,2021-08-12,110651228,359100.0,270000.0,2021-05-06,2023-05-05,1,1
610,2021-08-13,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
611,2021-08-14,110651228,189000.0,135000.0,2021-05-06,2023-05-05,1,1
612,2021-08-15,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
613,2021-08-16,110651228,283500.0,270000.0,2021-05-06,2023-05-05,1,1
614,2021-08-17,110651228,283500.0,270000.0,2021-05-06,2023-05-05,1,1
615,2021-08-18,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
616,2021-08-19,110651228,189000.0,270000.0,2021-05-06,2023-05-05,1,1
617,2021-08-20,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
618,2021-08-21,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
619,2021-08-22,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
620,2021-08-23,110651228,189000.0,270000.0,2021-05-06,2023-05-05,1,1
621,2021-08-24,110651228,189000.0,270000.0,2021-05-06,2023-05-05,1,1
622,2021-08-25,110651228,76977.0,135000.0,2021-05-06,2023-05-05,1,1
623,2021-08-27,110651228,85914.0,135000.0,2021-05-06,2023-05-05,1,1
624,2021-08-28,110651228,179568.0,270000.0,2021-05-06,2023-05-05,1,1
625,2021-08-30,110651228,189000.0,270000.0,2021-05-06,2023-05-05,1,1
626,2021-08-31,110651228,652500.0,540000.0,2021-05-06,2023-05-05,1,1
627,2021-09-01,110651228,378000.0,405000.0,2021-05-06,2023-05-05,1,1
628,2021-10-07,110651228,391446.0,405000.0,2021-05-06,2023-05-05,1,1
629,2021-10-08,110651228,229500.0,270000.0,2021-05-06,2023-05-05,1,1
630,2021-10-09,110651228,121500.0,135000.0,2021-05-06,2023-05-05,1,1
631,2021-10-10,110651228,270000.0,270000.0,2021-05-06,2023-05-05,1,1
632,2021-10-11,110651228,405000.0,405000.0,2021-05-06,2023-05-05,1,1
633,2021-10-12,110651228,1639278.0,540000.0,2021-05-06,2023-05-05,1,1
634,2021-10-13,110651228,810000.0,405000.0,2021-05-06,2023-05-05,1,1
635,2021-10-14,110651228,329967.0,270000.0,2021-05-06,2023-05-05,1,1
636,2021-10-15,110651228,843750.0,945000.0,2021-05-06,2023-05-05,1,1
637,2021-10-16,110651228,236223.0,270000.0,2021-05-06,2023-05-05,1,1
638,2021-10-17,110651228,229500.0,270000.0,2021-05-06,2023-05-05,1,1
639,2021-10-18,110651228,249750.0,270000.0,2021-05-06,2023-05-05,1,1
640,2021-10-19,110651228,432000.0,405000.0,2021-05-06,2023-05-05,1,1
641,2021-10-20,110651228,364500.0,405000.0,2021-05-06,2023-05-05,1,1
642,2021-10-21,110651228,394911.0,540000.0,2021-05-06,2023-05-05,1,1
643,2021-10-23,110651228,286200.0,540000.0,2021-05-06,2023-05-05,1,1
644,2021-10-24,110651228,66870.0,135000.0,2021-05-06,2023-05-05,1,1
645,2021-10-25,110651228,189000.0,270000.0,2021-05-06,2023-05-05,1,1
646,2021-10-27,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
647,2021-10-28,110651228,548145.0,540000.0,2021-05-06,2023-05-05,1,1
648,2021-10-29,110651228,283500.0,405000.0,2021-05-06,2023-05-05,1,1
649,2021-10-31,110651228,94500.0,135000.0,2021-05-06,2023-05-05,1,1
